	geneID	symbol	G7F_mean	G7FNSen_mean	G7FSen_mean	G7M_mean	G7MNSen_mean	G7MSen_mean	G7S_mean	G7SNSen_mean	G7SSen_mean	Y7F_mean	Y7FNSen_mean	Y7FSen_mean	Y7M_mean	Y7MNSen_mean	Y7MSen_mean	Y7S_mean	Y7SNSen_mean	Y7SSen_mean	G3F_mean	G3FNSen_mean	G3FSen_mean	G3M_mean	G3MNSen_mean	G3MSen_mean	G3S_mean	G3SNSen_mean	G3SSen_mean	Y3F_mean	Y3FNSen_mean	Y3FSen_mean	Y3M_mean	Y3MNSen_mean	Y3MSen_mean	Y3SNSen_mean	Y3SSen_mean	Y3S_mean	ranking
58	ENSMUSG00000024360	Etf1	213.2655333333333	156.3016	124.40643333333333	167.67923333333331	124.10236666666668	131.70613333333333	237.62526666666668	158.9844	119.03486666666667	167.96446666666662	105.60496666666666	93.2273	163.8772	89.33472666666668	92.86287333333333	211.82013333333333	121.4013	104.48216666666669	142.28483333333338	117.82296666666667	93.00486	138.29683333333332	135.05499999999998	103.21561	166.22106666666662	143.77596666666668	104.48753	144.41933333333333	105.80040333333334	95.45101666666666	152.6346333333333	97.65390666666669	98.27251333333334	124.04006666666668	88.06659333333332	239.36325	32
4	ENSMUSG00000025982	Sf3b1	112.09508840134	84.47663951065374	55.60532805404036	83.43870792358258	65.1207880821117	51.36468796778917	120.53032772282366	74.6349896184642	59.6530998391943	90.59096386093852	73.77013745983588	54.62219384586788	64.32078146019114	56.9015904930363	44.45283448699561	125.19331855092298	90.66908547887442	70.26825627317794	101.0536496240863	59.74547829517153	48.22544212976992	58.44864671605829	64.7357297923765	42.385385679025866	111.2619629785769	61.07844061807386	40.60126671997007	87.34126882979385	63.00864813198459	46.95856386332347	61.85156477153327	74.43497468655876	44.90403209487033	61.19146967311404	50.75354266761798	147.2729767801905	33
33	ENSMUSG00000021807	Rtraf	39.81393333333335	64.47343666666667	90.80907333333334	36.04158333333333	71.164	85.73425333333334	54.30286333333334	89.66199999999998	89.15820000000002	52.66658666666667	95.55034333333332	95.99332333333332	56.17693666666667	88.96386000000003	103.22582	60.98842333333334	87.29114333333332	113.76456333333334	56.00828666666666	124.80563333333332	112.17160333333334	64.17159000000001	61.66658666666666	86.80722666666668	55.25818333333333	95.65359	91.74716666666669	49.79987333333333	114.1391	104.38561333333332	52.51713000000001	61.03992333333334	95.36295333333334	105.0264	120.2867	38.348425	34
34	ENSMUSG00000049960	Mrps16	23.33051	47.95298666666668	49.89536	33.60096	37.32676000000001	43.75926000000001	16.160892	34.34571333333333	37.29184333333333	28.443186666666666	78.19512333333334	62.82409333333334	23.278720000000003	52.65492	89.21783	23.74622666666667	54.32821000000001	67.50613666666668	34.64213	93.05919666666668	95.74016333333331	36.38838333333333	30.75451	56.35489333333334	34.443490000000004	85.97313333333334	67.91421000000001	31.60514333333333	77.81183333333333	83.63073333333334	31.73168666666667	25.11909333333333	62.22767333333334	85.70355333333335	98.28269333333334	19.3201465	35
42	ENSMUSG00000022858	Tra2b	68.22307333333333	62.51714000000001	45.63662666666667	36.19605	41.55251000000001	36.50392	81.24313666666667	41.46653	28.61827666666667	53.65561666666667	44.53031666666666	41.976463333333335	41.78864333333333	31.19861	27.14793333333333	69.21593333333334	41.68514	37.73367666666665	56.19317666666666	36.705803333333336	29.06416	34.269110000000005	42.41292666666667	29.65789	56.93887666666666	42.87739666666667	31.17016666666667	53.28796	35.07114333333334	33.71014	43.2403	45.60229	23.95966333333333	41.01690333333333	29.46735	76.2156	36
102	ENSMUSG00000004849	Ap1s1	10.367124333333331	27.16084	17.396683333333332	21.0573	14.250379	32.85939333333334	6.268518	22.64513	27.192826666666665	11.761066	39.19273333333333	29.238043333333334	13.710896333333332	17.597576999999998	29.7384	12.516492666666664	26.58311333333333	26.67811666666667	12.856326666666664	54.59792	43.75586666666666	29.971190000000004	7.665257333333333	34.49006333333333	18.426659	66.21097999999999	20.172363333333333	14.677863333333336	65.16191333333335	43.41373666666666	12.114275666666664	7.285697999999999	75.77027	85.68427333333334	65.41681333333334	9.4755535	37
30	ENSMUSG00000057762	Gm6169	2.1854896666666668	3.292663	4.992696333333333	3.788795	3.4003623333333337	3.538612	0.7800676666666666	2.513946	3.5144776666666666	4.032635666666667	6.325968333333333	6.055426000000001	1.558559	4.5307553333333335	3.984251	1.2906123333333337	4.401731666666668	5.922317	2.7405406666666665	5.833431	5.133389	1.4150660000000002	1.4852931333333332	3.8099823333333336	2.040419	6.220774333333334	2.854634666666666	3.805878666666667	6.435867666666668	6.609469	1.9097496666666665	0.5541804	5.920252333333332	5.707370999999998	5.9058063333333335	1.01412905	38
11	ENSMUSG00000034612	Chst11	0.2582013133333333	1.1181463666666671	3.897826666666667	4.422747966666667	1.7352906666666668	6.7239673333333325	0.0	2.235192956	2.988965906666667	1.520943	2.0588576666666665	2.4313653333333334	0.68632763	5.1428226666666665	4.845333	0.0	2.6735526666666662	2.610345666666667	0.0	2.3650490000000004	2.932008333333333	3.0326849999999994	7.066790333333333	3.479745333333333	1.6911193499999997	0.7388701666666666	4.607515333333333	0.01362247	2.2159937666666667	2.8745063333333327	2.1012812333333333	7.822067333333332	4.736510333333333	0.8820270999999998	0.7448739000000001	0.0	39
16	ENSMUSG00000040483	Xaf1	5.779588	8.526882666666667	19.91423333333333	4.0274540000000005	4.584107333333333	7.857085666666666	0.8062595666666666	2.4443449886666664	3.883604333333334	10.280202	15.055097666666668	30.25480666666667	11.857916666666668	11.478346	22.819403333333334	2.6623875000000004	2.468084	14.71008	13.00752	11.370696	16.376303333333336	9.033206	8.924394333333334	19.680586666666667	3.807940666666666	3.627236	13.498506666666666	4.112282	10.726277333333334	15.3813	15.464459666666665	16.42819	19.622106666666667	1.394915033333333	3.2257743333333333	1.402517	40
36	ENSMUSG00000021967	Mrpl57	8.841898333333337	18.483989666666663	21.92557333333333	15.15225	20.047696666666667	15.905870000000002	10.203347	21.57578833333333	18.663556666666672	14.414296666666669	24.37013666666667	27.267173333333336	21.8573	20.051376666666663	33.88497	17.343273333333332	25.12874333333333	24.419756666666668	12.111037333333336	29.76883666666667	27.95902	19.568696666666668	24.92081	25.66425	11.517188	25.23177	36.972296666666665	13.79693	23.6525	24.23825333333333	20.946536666666667	15.855796666666668	25.55825	27.477376666666668	35.77893333333333	12.3689405	41
